time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper
2.402991,-0.611291343274,-1.127859373,-0.113514578174,0.87168458172,0.00268446637573,1.72035945165,1.6375244892,100.0
2.412981,-0.611291343274,-1.1282428682,-0.11389807337,0.872068076917,0.00306796157227,1.72150993724,1.63790798439,100.0
2.422977,-0.611291343274,-1.127859373,-0.114281568567,0.871301086523,0.00306796157227,1.72189343243,1.6375244892,100.0
2.432971,-0.612058333667,-1.1282428682,-0.114281568567,0.872068076917,0.0034514567688,1.72074294684,1.6375244892,100.0
2.442973,-0.611291343274,-1.1286263634,-0.114665063763,0.87168458172,0.00268446637573,1.71997595645,1.63790798439,100.0
2.452970,-0.610907848077,-1.1286263634,-0.114281568567,0.871301086523,0.00268446637573,1.72035945165,1.63790798439,100.0
2.462975,-0.610907848077,-1.12747587781,-0.114281568567,0.871301086523,0.00306796157227,1.72189343243,1.6375244892,100.0
2.472973,-0.61167483847,-1.12747587781,-0.11389807337,0.87168458172,0.00268446637573,1.72150993724,1.63790798439,100.0
2.482977,-0.611291343274,-1.1282428682,-0.11389807337,0.872068076917,0.00268446637573,1.72150993724,1.63790798439,100.0
2.492977,-0.611291343274,-1.12747587781,-0.114281568567,0.87168458172,0.00268446637573,1.72074294684,1.637140994,100.0
2.502976,-0.61167483847,-1.1282428682,-0.113514578174,0.872068076917,0.00268446637573,1.72189343243,1.6375244892,100.0
2.512976,-0.610907848077,-1.1282428682,-0.11389807337,0.872068076917,0.00268446637573,1.72074294684,1.6375244892,100.0
2.522980,-0.61167483847,-1.1282428682,-0.113514578174,0.872068076917,0.00306796157227,1.72074294684,1.63829147959,100.0
2.532976,-0.61167483847,-1.127859373,-0.11389807337,0.87168458172,0.00268446637573,1.72150993724,1.63790798439,100.0
2.542978,-0.611291343274,-1.1282428682,-0.11389807337,0.872068076917,0.00268446637573,1.72189343243,1.6375244892,100.0
2.552971,-0.611291343274,-1.1282428682,-0.113131082977,0.871301086523,0.00268446637573,1.72189343243,1.63829147959,100.0
2.562978,-0.610907848077,-1.1286263634,-0.11389807337,0.870917591327,0.0034514567688,1.72150993724,1.6375244892,100.0
2.572977,-0.610907848077,-1.1282428682,-0.112747587781,0.870917591327,0.00268446637573,1.72189343243,1.63790798439,100.0
2.582979,-0.61167483847,-1.1282428682,-0.11389807337,0.871301086523,0.0023009711792,1.72227692763,1.63829147959,100.0
2.592978,-0.61167483847,-1.1282428682,-0.114281568567,0.870917591327,0.00268446637573,1.72189343243,1.63790798439,100.0
2.602979,-0.611291343274,-1.1286263634,-0.114281568567,0.872068076917,0.00306796157227,1.72189343243,1.6375244892,100.0
2.612979,-0.610524352881,-1.127859373,-0.114281568567,0.871301086523,0.00268446637573,1.72150993724,1.63829147959,100.0
2.622980,-0.611291343274,-1.1282428682,-0.114281568567,0.87168458172,0.00306796157227,1.72189343243,1.637140994,100.0
2.632979,-0.61167483847,-1.1286263634,-0.114281568567,0.872451572113,0.00268446637573,1.72150993724,1.6375244892,100.0
2.642979,-0.611291343274,-1.1282428682,-0.11389807337,0.87168458172,0.00268446637573,1.72150993724,1.6375244892,100.0
2.652974,-0.61167483847,-1.12900985859,-0.114665063763,0.870917591327,0.0023009711792,1.72150993724,1.63790798439,100.0
2.662978,-0.61167483847,-1.1282428682,-0.11389807337,0.87168458172,0.0023009711792,1.72189343243,1.6375244892,100.0
2.672979,-0.611291343274,-1.1286263634,-0.114281568567,0.87168458172,0.00268446637573,1.72189343243,1.63829147959,100.0
2.682978,-0.611291343274,-1.1282428682,-0.114281568567,0.871301086523,0.0023009711792,1.72150993724,1.63790798439,100.0
2.692978,-0.611291343274,-1.127859373,-0.11389807337,0.871301086523,0.00268446637573,1.72189343243,1.6375244892,100.0
2.702978,-0.610907848077,-1.12747587781,-0.113514578174,0.872068076917,0.00306796157227,1.72150993724,1.63829147959,100.0
2.712979,-0.612058333667,-1.127859373,-0.11504855896,0.872068076917,0.00268446637573,1.72150993724,1.63829147959,100.0
2.722980,-0.611291343274,-1.1286263634,-0.11389807337,0.87168458172,0.00268446637573,1.72189343243,1.63829147959,100.0
2.732977,-0.61167483847,-1.12709238261,-0.114665063763,0.870917591327,0.00268446637573,1.72189343243,1.63790798439,100.0
2.742976,-0.61167483847,-1.127859373,-0.114665063763,0.872068076917,0.00268446637573,1.72189343243,1.63790798439,100.0
2.752972,-0.611291343274,-1.1282428682,-0.114281568567,0.87168458172,0.00191747598267,1.72150993724,1.63790798439,100.0
2.762976,-0.61167483847,-1.1282428682,-0.11389807337,0.87168458172,0.00268446637573,1.72150993724,1.63790798439,100.0
2.772979,-0.611291343274,-1.1286263634,-0.114281568567,0.870917591327,0.00191747598267,1.72189343243,1.63790798439,100.0
2.782979,-0.61167483847,-1.1282428682,-0.11389807337,0.87168458172,0.00268446637573,1.72150993724,1.63790798439,100.0
2.792979,-0.611291343274,-1.1286263634,-0.11389807337,0.87168458172,0.0023009711792,1.72150993724,1.6375244892,100.0
2.802976,-0.611291343274,-1.1282428682,-0.114665063763,0.870917591327,0.00306796157227,1.72150993724,1.6375244892,100.0
2.812976,-0.610907848077,-1.1286263634,-0.114281568567,0.871301086523,0.00306796157227,1.72074294684,1.63829147959,100.0
2.822976,-0.61167483847,-1.127859373,-0.114665063763,0.87168458172,0.0023009711792,1.72189343243,1.63829147959,100.0
2.832976,-0.61167483847,-1.1282428682,-0.114281568567,0.871301086523,0.00306796157227,1.72150993724,1.6375244892,100.0
2.842976,-0.611291343274,-1.1282428682,-0.11389807337,0.87168458172,0.00268446637573,1.72150993724,1.6367574988,100.0
2.852976,-0.61167483847,-1.12747587781,-0.113131082977,0.87168458172,0.00268446637573,1.72074294684,1.63790798439,100.0
2.862978,-0.611291343274,-1.12747587781,-0.11389807337,0.871301086523,0.0023009711792,1.72150993724,1.63790798439,100.0
2.872979,-0.61167483847,-1.1282428682,-0.114665063763,0.872451572113,0.0023009711792,1.72074294684,1.63790798439,100.0
2.882979,-0.61167483847,-1.1282428682,-0.11389807337,0.871301086523,0.00268446637573,1.72074294684,1.63829147959,100.0
2.892986,-0.611291343274,-1.1282428682,-0.114281568567,0.87168458172,0.00268446637573,1.72150993724,1.63790798439,100.0
2.902946,-0.61167483847,-1.1282428682,-0.113514578174,0.87168458172,0.00191747598267,1.72227692763,1.63790798439,100.0
2.912978,-0.611291343274,-1.1286263634,-0.11504855896,0.872068076917,0.0023009711792,1.72150993724,1.63790798439,100.0
2.922982,-0.61167483847,-1.1286263634,-0.114281568567,0.87168458172,0.00268446637573,1.72189343243,1.63790798439,100.0
2.932977,-0.61167483847,-1.1286263634,-0.11389807337,0.871301086523,0.0023009711792,1.72189343243,1.6375244892,100.0
2.942978,-0.611291343274,-1.1282428682,-0.114281568567,0.87168458172,0.00268446637573,1.72189343243,1.6375244892,100.0
2.952974,-0.61167483847,-1.127859373,-0.114665063763,0.872068076917,0.00306796157227,1.72150993724,1.63790798439,100.0
2.962976,-0.611291343274,-1.127859373,-0.11389807337,0.87168458172,0.0023009711792,1.72189343243,1.637140994,100.0
2.972974,-0.61167483847,-1.1282428682,-0.11389807337,0.87168458172,0.00268446637573,1.72074294684,1.6375244892,100.0
2.982976,-0.610907848077,-1.12747587781,-0.11389807337,0.872068076917,0.00268446637573,1.72074294684,1.63790798439,100.0
2.992972,-0.612058333667,-1.1286263634,-0.113514578174,0.871301086523,0.00268446637573,1.72074294684,1.63829147959,100.0
3.002972,-0.61167483847,-1.127859373,-0.114665063763,0.87168458172,0.00268446637573,1.72074294684,1.6375244892,100.0
3.012971,-0.611291343274,-1.1282428682,-0.114281568567,0.871301086523,0.00268446637573,1.72189343243,1.637140994,100.0
3.022968,-0.61167483847,-1.127859373,-0.113514578174,0.872068076917,0.0023009711792,1.72189343243,1.6375244892,100.0
3.032971,-0.610907848077,-1.12900985859,-0.113514578174,0.87168458172,0.00191747598267,1.71997595645,1.63790798439,100.0
3.042970,-0.610907848077,-1.1282428682,-0.114281568567,0.87168458172,0.00306796157227,1.72035945165,1.63790798439,100.0
3.052968,-0.611291343274,-1.127859373,-0.114665063763,0.872451572113,0.00306796157227,1.72150993724,1.63790798439,100.0
3.062969,-0.611291343274,-1.127859373,-0.11389807337,0.87168458172,0.0023009711792,1.72150993724,1.6375244892,100.0
3.072995,-0.611291343274,-1.1282428682,-0.114665063763,0.87168458172,0.00268446637573,1.72189343243,1.63790798439,100.0
3.082995,-0.611291343274,-1.1282428682,-0.114281568567,0.87168458172,0.00306796157227,1.72189343243,1.63790798439,100.0
3.092976,-0.610907848077,-1.12900985859,-0.113131082977,0.87168458172,0.00306796157227,1.72150993724,1.63790798439,100.0
3.102975,-0.611291343274,-1.1282428682,-0.114281568567,0.871301086523,0.00268446637573,1.72150993724,1.63790798439,100.0
3.112977,-0.611291343274,-1.127859373,-0.113131082977,0.871301086523,0.00268446637573,1.72150993724,1.63790798439,100.0
3.122976,-0.610907848077,-1.1286263634,-0.11389807337,0.87168458172,0.0023009711792,1.72150993724,1.63790798439,100.0
3.132975,-0.61167483847,-1.1282428682,-0.114281568567,0.872068076917,0.00306796157227,1.72150993724,1.6375244892,100.0
3.142975,-0.612058333667,-1.12747587781,-0.113514578174,0.871301086523,0.00306796157227,1.72035945165,1.63829147959,100.0
3.152975,-0.61167483847,-1.12747587781,-0.113131082977,0.872068076917,0.00268446637573,1.72150993724,1.6375244892,100.0
3.162975,-0.611291343274,-1.127859373,-0.114281568567,0.872068076917,0.0023009711792,1.72150993724,1.63790798439,100.0
3.172970,-0.612058333667,-1.1282428682,-0.114665063763,0.871301086523,0.0023009711792,1.72074294684,1.63790798439,100.0
3.182986,-0.61167483847,-1.127859373,-0.113514578174,0.87168458172,0.0023009711792,1.72074294684,1.63829147959,100.0
3.192989,-0.611291343274,-1.1286263634,-0.113131082977,0.87168458172,0.00268446637573,1.72074294684,1.6375244892,100.0
3.202977,-0.610907848077,-1.127859373,-0.114281568567,0.870917591327,0.00306796157227,1.72189343243,1.63790798439,100.0
3.212984,-0.61167483847,-1.127859373,-0.114281568567,0.871301086523,0.0023009711792,1.72189343243,1.6375244892,100.0
3.222975,-0.61167483847,-1.127859373,-0.113514578174,0.87168458172,0.0034514567688,1.72074294684,1.63790798439,100.0
3.232977,-0.611291343274,-1.1282428682,-0.114281568567,0.872068076917,0.00268446637573,1.72227692763,1.6375244892,100.0
3.242976,-0.611291343274,-1.127859373,-0.113514578174,0.87168458172,0.00268446637573,1.72189343243,1.6375244892,100.0
3.252975,-0.611291343274,-1.1282428682,-0.114281568567,0.87168458172,0.0023009711792,1.72150993724,1.6375244892,100.0
3.262977,-0.61167483847,-1.1282428682,-0.114665063763,0.872068076917,0.00268446637573,1.72150993724,1.637140994,100.0
3.272971,-0.610907848077,-1.127859373,-0.11389807337,0.87168458172,0.00306796157227,1.72189343243,1.6375244892,100.0
3.282975,-0.61167483847,-1.12747587781,-0.11389807337,0.87053409613,0.00306796157227,1.72189343243,1.63790798439,100.0
3.292976,-0.611291343274,-1.1282428682,-0.113131082977,0.871301086523,0.00306796157227,1.72189343243,1.6375244892,100.0
3.302977,-0.611291343274,-1.12709238261,-0.114281568567,0.871301086523,0.00191747598267,1.72074294684,1.63829147959,100.0
3.312977,-0.611291343274,-1.1282428682,-0.11389807337,0.871301086523,0.0023009711792,1.72035945165,1.6375244892,100.0
3.322986,-0.611291343274,-1.1282428682,-0.11389807337,0.871301086523,0.0023009711792,1.72189343243,1.6375244892,100.0
3.332978,-0.612058333667,-1.12747587781,-0.113514578174,0.872068076917,0.00268446637573,1.72150993724,1.63829147959,100.0
3.342976,-0.611291343274,-1.127859373,-0.113514578174,0.87168458172,0.00268446637573,1.72150993724,1.63790798439,100.0
3.352960,-0.61167483847,-1.1282428682,-0.114281568567,0.87168458172,0.00268446637573,1.72150993724,1.63790798439,100.0
3.362969,-0.611291343274,-1.127859373,-0.114281568567,0.870917591327,0.0023009711792,1.72150993724,1.6375244892,100.0
3.372970,-0.611291343274,-1.1282428682,-0.113514578174,0.871301086523,0.0023009711792,1.72150993724,1.63790798439,100.0
3.382975,-0.611291343274,-1.127859373,-0.11389807337,0.870917591327,0.00268446637573,1.72150993724,1.63829147959,100.0
3.392976,-0.61167483847,-1.1282428682,-0.11389807337,0.87168458172,0.0023009711792,1.72189343243,1.63790798439,100.0
3.402976,-0.610907848077,-1.12747587781,-0.114281568567,0.87053409613,0.0023009711792,1.72150993724,1.6375244892,100.0
3.412977,-0.611291343274,-1.1282428682,-0.113514578174,0.87168458172,0.00268446637573,1.72074294684,1.63829147959,100.0
3.423025,-0.61167483847,-1.127859373,-0.11389807337,0.87168458172,0.00306796157227,1.72035945165,1.63790798439,100.0
3.432993,-0.611291343274,-1.1282428682,-0.11389807337,0.87168458172,0.0034514567688,1.72227692763,1.63829147959,100.0
3.442990,-0.610524352881,-1.1282428682,-0.11389807337,0.870917591327,0.0023009711792,1.72074294684,1.6375244892,100.0
3.452983,-0.61167483847,-1.127859373,-0.113514578174,0.871301086523,0.0023009711792,1.72189343243,1.63790798439,100.0
3.462979,-0.61167483847,-1.1286263634,-0.113514578174,0.871301086523,0.0023009711792,1.72150993724,1.6375244892,100.0
3.472971,-0.610907848077,-1.1286263634,-0.113131082977,0.87053409613,0.00268446637573,1.72074294684,1.63790798439,100.0
3.482975,-0.61167483847,-1.1282428682,-0.113514578174,0.87053409613,0.00268446637573,1.72189343243,1.637140994,100.0
3.492970,-0.611291343274,-1.12900985859,-0.11389807337,0.87168458172,0.00268446637573,1.72074294684,1.63867497479,100.0
3.502977,-0.611291343274,-1.1286263634,-0.114281568567,0.87168458172,0.00268446637573,1.72189343243,1.63790798439,100.0
3.512972,-0.611291343274,-1.1282428682,-0.113131082977,0.871301086523,0.00268446637573,1.72150993724,1.637140994,100.0
3.522980,-0.610907848077,-1.1282428682,-0.113131082977,0.871301086523,0.0023009711792,1.72074294684,1.63790798439,100.0
3.532984,-0.611291343274,-1.127859373,-0.113131082977,0.87168458172,0.00268446637573,1.72074294684,1.63790798439,100.0
3.542977,-0.611291343274,-1.1286263634,-0.113514578174,0.872068076917,0.0023009711792,1.71997595645,1.63829147959,100.0
3.552976,-0.610907848077,-1.1282428682,-0.113514578174,0.87168458172,0.0023009711792,1.72227692763,1.63790798439,100.0
3.562975,-0.610907848077,-1.12900985859,-0.11389807337,0.872068076917,0.00268446637573,1.72150993724,1.6375244892,100.0
3.572971,-0.61167483847,-1.12900985859,-0.114281568567,0.87053409613,0.0023009711792,1.72150993724,1.63829147959,100.0
3.582975,-0.610907848077,-1.1286263634,-0.11389807337,0.871301086523,0.00268446637573,1.72035945165,1.6375244892,100.0
3.592976,-0.612058333667,-1.13016034418,-0.114281568567,0.87053409613,0.0023009711792,1.72189343243,1.63790798439,100.0
3.602976,-0.610907848077,-1.12900985859,-0.113131082977,0.87053409613,0.00268446637573,1.72189343243,1.63905846998,100.0
3.612975,-0.61167483847,-1.12900985859,-0.113514578174,0.871301086523,0.00268446637573,1.72074294684,1.6375244892,100.0
3.622976,-0.61167483847,-1.12939335379,-0.11389807337,0.870917591327,0.00268446637573,1.72150993724,1.63829147959,100.0
3.632976,-0.610524352881,-1.12939335379,-0.113131082977,0.870917591327,0.00306796157227,1.72074294684,1.6375244892,100.0
3.642977,-0.610907848077,-1.12900985859,-0.114281568567,0.871301086523,0.00268446637573,1.72150993724,1.63829147959,100.0
3.652976,-0.610907848077,-1.12977684899,-0.113514578174,0.87168458172,0.0023009711792,1.72074294684,1.63790798439,100.0
3.662976,-0.610524352881,-1.12900985859,-0.11389807337,0.870917591327,0.00191747598267,1.72150993724,1.63790798439,100.0
3.672973,-0.610524352881,-1.12977684899,-0.113514578174,0.87053409613,0.00191747598267,1.71920896606,1.63829147959,100.0
3.682976,-0.610140857684,-1.12977684899,-0.112747587781,0.871301086523,0.0023009711792,1.72074294684,1.63829147959,100.0
3.692976,-0.610140857684,-1.12900985859,-0.11389807337,0.870917591327,0.00268446637573,1.72035945165,1.6375244892,100.0
3.702976,-0.610140857684,-1.12939335379,-0.11389807337,0.870917591327,0.00191747598267,1.72035945165,1.637140994,100.0
3.712977,-0.609757362488,-1.12977684899,-0.113514578174,0.87053409613,0.0023009711792,1.71997595645,1.63790798439,100.0
3.722981,-0.609757362488,-1.13016034418,-0.112364092584,0.870917591327,0.00268446637573,1.72074294684,1.63790798439,100.0
3.732981,-0.608990372095,-1.12977684899,-0.112364092584,0.87053409613,0.0023009711792,1.71997595645,1.63829147959,100.0
3.742979,-0.607839886505,-1.13054383938,-0.111980597388,0.870917591327,0.00268446637573,1.72035945165,1.6375244892,100.0
3.752978,-0.607839886505,-1.13054383938,-0.112364092584,0.870917591327,0.00268446637573,1.72150993724,1.6375244892,100.0
3.762978,-0.605538915326,-1.12977684899,-0.112364092584,0.870917591327,0.00306796157227,1.72150993724,1.63790798439,100.0
3.772979,-0.604771924933,-1.13016034418,-0.111597102191,0.870917591327,0.0023009711792,1.72035945165,1.63790798439,100.0
3.782979,-0.603237944147,-1.13054383938,-0.111980597388,0.870917591327,0.00268446637573,1.71997595645,1.6375244892,100.0
3.792977,-0.601703963361,-1.13016034418,-0.111980597388,0.870917591327,0.00268446637573,1.72035945165,1.6367574988,100.0
3.802977,-0.600169982574,-1.12977684899,-0.112747587781,0.871301086523,0.0023009711792,1.72035945165,1.6367574988,100.0
3.812977,-0.600169982574,-1.12977684899,-0.112747587781,0.87053409613,0.0023009711792,1.72035945165,1.6367574988,100.0
3.822977,-0.600169982574,-1.13016034418,-0.110063121405,0.870917591327,0.00268446637573,1.72035945165,1.6367574988,100.0
3.832978,-0.599786487378,-1.13016034418,-0.108145645422,0.87053409613,0.00268446637573,1.72035945165,1.6367574988,100.0
3.842976,-0.599402992181,-1.13054383938,-0.108145645422,0.87053409613,0.0034514567688,1.72035945165,1.6367574988,100.0
3.852975,-0.598252506592,-1.13054383938,-0.106995159833,0.870917591327,0.00421844716187,1.72150993724,1.6367574988,100.0
3.862975,-0.598252506592,-1.13054383938,-0.105461179047,0.871301086523,0.0046019423584,1.71997595645,1.6367574988,100.0
3.872972,-0.597102021002,-1.13054383938,-0.103543703064,0.870917591327,0.0034514567688,1.72074294684,1.6367574988,100.0
3.882976,-0.595951535413,-1.13092733458,-0.102393217474,0.870917591327,0.00306796157227,1.72035945165,1.6367574988,100.0
3.892976,-0.593650564233,-1.13054383938,-0.102393217474,0.871301086523,0.0023009711792,1.71920896606,1.637140994,100.0
3.902976,-0.593650564233,-1.13054383938,-0.100092246295,0.87053409613,0.00306796157227,1.71920896606,1.637140994,100.0
3.912975,-0.592116583447,-1.13092733458,-0.0993252559021,0.871301086523,0.0023009711792,1.71882547086,1.637140994,100.0
3.922976,-0.590199107465,-1.13054383938,-0.097791275116,0.871301086523,0.00306796157227,1.71920896606,1.637140994,100.0
3.932976,-0.588665126678,-1.13092733458,-0.097791275116,0.87168458172,0.0034514567688,1.71920896606,1.6367574988,100.0
3.942975,-0.587131145892,-1.13016034418,-0.0962572943298,0.872068076917,0.00306796157227,1.71920896606,1.6367574988,100.0
3.952984,-0.585597165106,-1.13016034418,-0.0954903039368,0.870917591327,0.00306796157227,1.71882547086,1.63637400361,100.0
3.962976,-0.58406318432,-1.13092733458,-0.0931893327576,0.87168458172,0.00306796157227,1.71920896606,1.6375244892,100.0
3.972971,-0.582145708337,-1.12977684899,-0.092038847168,0.87168458172,0.0034514567688,1.71959246125,1.6367574988,100.0
3.982976,-0.580611727551,-1.13016034418,-0.0905048663818,0.871301086523,0.0034514567688,1.71805848047,1.6367574988,100.0
3.992975,-0.579077746765,-1.13054383938,-0.0897378759888,0.870917591327,0.00306796157227,1.71844197567,1.6367574988,100.0
4.002975,-0.576393280389,-1.13016034418,-0.0878204000061,0.871301086523,0.00306796157227,1.71882547086,1.637140994,100.0
4.012976,-0.574859299603,-1.13092733458,-0.087053409613,0.87168458172,0.0034514567688,1.71844197567,1.63637400361,100.0
4.023024,-0.572558328424,-1.13131082977,-0.0866699144165,0.870917591327,0.0034514567688,1.71882547086,1.6367574988,100.0
4.032977,-0.571407842834,-1.13092733458,-0.0851359336304,0.871301086523,0.0034514567688,1.71882547086,1.63790798439,100.0
4.042977,-0.569106871655,-1.13016034418,-0.0828349624512,0.871301086523,0.00306796157227,1.71844197567,1.6367574988,100.0
4.052977,-0.566805900476,-1.13054383938,-0.0820679720581,0.870917591327,0.00306796157227,1.71920896606,1.6367574988,100.0
4.062977,-0.564888424493,-1.13054383938,-0.0809174864685,0.87168458172,0.00306796157227,1.71882547086,1.637140994,100.0
4.072976,-0.563354443707,-1.13016034418,-0.0790000104858,0.870917591327,0.00306796157227,1.71882547086,1.6367574988,100.0
4.082977,-0.560669977332,-1.13016034418,-0.0782330200928,0.87168458172,0.00306796157227,1.71882547086,1.63637400361,100.0
4.092977,-0.559135996545,-1.13016034418,-0.0763155441101,0.871301086523,0.0034514567688,1.71805848047,1.6375244892,100.0
4.102976,-0.556835025366,-1.12977684899,-0.075548553717,0.87168458172,0.00306796157227,1.71690799488,1.63637400361,100.0
4.112976,-0.554917549384,-1.1286263634,-0.0751650585205,0.87168458172,0.00383495196533,1.71729149008,1.6367574988,100.0
4.122980,-0.551466092615,-1.12900985859,-0.0732475825378,0.871301086523,0.00383495196533,1.71614100449,1.63637400361,100.0
4.132977,-0.549932111829,-1.1286263634,-0.0728640873413,0.871301086523,0.0034514567688,1.7149905189,1.6367574988,100.0
4.142977,-0.547631140649,-1.1286263634,-0.0713301065552,0.872451572113,0.00306796157227,1.7142235285,1.63637400361,100.0
4.152976,-0.544563179077,-1.127859373,-0.0709466113586,0.872451572113,0.0023009711792,1.71345653811,1.637140994,100.0
4.162976,-0.541495217505,-1.12900985859,-0.0694126305725,0.872068076917,0.00306796157227,1.71115556693,1.63637400361,100.0
4.172977,-0.538810751129,-1.1286263634,-0.0686456401794,0.872451572113,0.00306796157227,1.71115556693,1.63637400361,100.0
4.182977,-0.53650977995,-1.1286263634,-0.0671116593933,0.872068076917,0.00268446637573,1.70808760536,1.637140994,100.0
4.192973,-0.533441818378,-1.1286263634,-0.0671116593933,0.873218562506,0.00191747598267,1.70693711977,1.6367574988,100.0
4.202977,-0.531524342395,-1.127859373,-0.0667281641968,0.872451572113,0.0023009711792,1.70463614859,1.63637400361,100.0
4.212976,-0.528839876019,-1.127859373,-0.0655776786072,0.872451572113,0.0011504855896,1.70233517741,1.63637400361,100.0
4.222983,-0.52653890484,-1.127859373,-0.0659611738037,0.873602057703,0.0011504855896,1.70041770143,1.6367574988,100.0
4.232985,-0.523470943268,-1.127859373,-0.0648106882141,0.87283506731,0.000383495196533,1.69850022545,1.63560701321,100.0
4.242976,-0.520402981696,-1.127859373,-0.0648106882141,0.87283506731,0.0,1.69504876868,1.63445652762,100.0
4.252976,-0.517335020123,-1.12670888741,-0.064043697821,0.873218562506,-0.000766990393066,1.69389828309,1.63368953723,100.0
4.262977,-0.514650553748,-1.12747587781,-0.064043697821,0.873602057703,-0.00191747598267,1.69083032151,1.63484002282,100.0
4.272969,-0.511582592175,-1.12632539222,-0.0636602026245,0.873602057703,-0.00268446637573,1.68814585514,1.63368953723,100.0
4.282960,-0.508514630603,-1.12670888741,-0.064043697821,0.873602057703,-0.0034514567688,1.68469439837,1.63445652762,100.0
4.292975,-0.505063173834,-1.12594189702,-0.064043697821,0.873602057703,-0.00383495196533,1.6812429416,1.63445652762,100.0
4.302983,-0.502378707458,-1.12632539222,-0.064043697821,0.873602057703,-0.00536893275146,1.67779148483,1.63368953723,100.0
4.312978,-0.499310745886,-1.12555840182,-0.064043697821,0.873985552899,-0.00536893275146,1.67549051365,1.63484002282,100.0
4.322975,-0.496242784314,-1.12479141143,-0.0636602026245,0.874369048096,-0.005752427948,1.6708885713,1.63407303243,100.0
4.332978,-0.493558317938,-1.12440791624,-0.063276707428,0.873985552899,-0.00613592314453,1.66897109531,1.63407303243,100.0
4.342977,-0.490873851563,-1.12325743065,-0.0636602026245,0.873602057703,-0.00613592314453,1.66513614335,1.63368953723,100.0
4.352976,-0.487422394794,-1.12287393545,-0.064043697821,0.873985552899,-0.00651941834106,1.66130119138,1.63445652762,100.0
4.362976,-0.484354433221,-1.12210694506,-0.0628932122314,0.874369048096,-0.00728640873413,1.65746623942,1.63407303243,100.0
4.372971,-0.481669966846,-1.12095645947,-0.0636602026245,0.874752543292,-0.0080533991272,1.65209730667,1.63407303243,100.0
4.382976,-0.48013598606,-1.11980597388,-0.0636602026245,0.875136038489,-0.00728640873413,1.6482623547,1.63368953723,100.0
4.392976,-0.475917538898,-1.11865548829,-0.0636602026245,0.875136038489,-0.0069029135376,1.64596138352,1.63292254684,100.0
4.402977,-0.473616567719,-1.11788849789,-0.064043697821,0.876286524078,-0.0069029135376,1.64212643156,1.63253905164,100.0
4.412977,-0.470932101343,-1.1167380123,-0.064043697821,0.876670019275,-0.00728640873413,1.6375244892,1.63215555645,100.0
4.422972,-0.468247634967,-1.11520403152,-0.0621262218384,0.877437009668,-0.0069029135376,1.63522351802,1.63062157566,100.0
4.432976,-0.465563168591,-1.11443704113,-0.063276707428,0.877437009668,-0.00728640873413,1.63138856605,1.63023808046,100.0
4.442976,-0.463645692609,-1.11251956514,-0.063276707428,0.878970990454,-0.00766990393066,1.62870409968,1.63023808046,100.0
4.452996,-0.460577731036,-1.11175257475,-0.0636602026245,0.878970990454,-0.0069029135376,1.62525264291,1.63023808046,100.0
4.463007,-0.458276759857,-1.11021859396,-0.064043697821,0.880888466437,-0.00728640873413,1.62218468134,1.62985458527,100.0
4.472995,-0.455975788678,-1.10906810837,-0.063276707428,0.880888466437,-0.00728640873413,1.62026720535,1.63023808046,100.0
4.482986,-0.454441807892,-1.10715063239,-0.063276707428,0.88165545683,-0.00728640873413,1.61681574858,1.62947109007,100.0
4.492977,-0.452524331909,-1.1060001468,-0.064043697821,0.882805942419,-0.0069029135376,1.6148982726,1.62985458527,100.0
4.502975,-0.44907287514,-1.10484966121,-0.0644271930176,0.884339923206,-0.0069029135376,1.61144681583,1.62985458527,100.0
4.512969,-0.446771903961,-1.10216519484,-0.0628932122314,0.885490408795,-0.0069029135376,1.60914584465,1.63023808046,100.0
4.522979,-0.444854427979,-1.10139820444,-0.064043697821,0.886257399188,-0.00651941834106,1.60799535906,1.62947109007,100.0
4.532977,-0.442936951996,-1.10024771885,-0.0636602026245,0.888174875171,-0.00651941834106,1.60607788308,1.62985458527,100.0
4.542976,-0.44025248562,-1.09833024287,-0.063276707428,0.888174875171,-0.00651941834106,1.60454390229,1.62947109007,100.0
4.552976,-0.438335009637,-1.09679626208,-0.0625097170349,0.88932536076,-0.0069029135376,1.60339341671,1.62947109007,100.0
4.562976,-0.436801028851,-1.0948787861,-0.064043697821,0.890859341547,-0.00613592314453,1.60147594072,1.62985458527,100.0
4.572974,-0.433733067279,-1.09257781492,-0.0636602026245,0.89162633194,-0.0069029135376,1.60070895033,1.62947109007,100.0
4.582976,-0.431815591296,-1.09027684374,-0.0636602026245,0.89162633194,-0.00651941834106,1.59840797915,1.62908759487,100.0
4.592976,-0.429514620117,-1.08874286296,-0.0621262218384,0.892393322333,-0.00536893275146,1.59687399836,1.62985458527,100.0
4.602973,-0.427980639331,-1.08605839658,-0.0636602026245,0.892393322333,-0.00536893275146,1.59610700797,1.62985458527,100.0
4.612976,-0.425679668152,-1.0845244158,-0.0636602026245,0.894694293512,-0.00498543755493,1.59649050317,1.63023808046,100.0
4.622971,-0.424529182562,-1.08145645422,-0.063276707428,0.895461283905,-0.0046019423584,1.59649050317,1.63023808046,100.0
4.632975,-0.422995201776,-1.07992247344,-0.0625097170349,0.895461283905,-0.00421844716187,1.59572351277,1.63023808046,100.0
